molecule,fruity odor
CC(C)CC1CC(CCO1)(C)O,false
CC1=NC(SC1)C(C)C,false
CCCCCCCCC(C)C#N,true
CCC=CCC=CC=CC(=O)OCC,false
CC(C)C(=O)OC(C)CC(=C)C,true
CC(C)C(=NO)C(C)(C)CC=C(C)C=C,false
CCCCCC1CCCC1O,true
CC(=C)C1CCC(C1=C)(C)C(=O)C2CCCC2=O,false
CC1CC(CC(C1)(C)C)CC(=O)C2CCCC2=O,false
CCCCCC(=CC1=CC=C(C=C1)C)C=O,false
CC(C(C)(CC=C(C)C)C=C)O,false
CC(CC(C)C1=CC=CC=C1)CO,false
CC(=CCCC1=CCC(CC1)C=NC2=CC=CC=C2C(=O)OC)C,true
CC1=CC(=C(C=C1)OCC=C)C,false
CC1=C(N=CS1)CCOC(=O)C(C)C,false
CC(C)C(=O)OCCCC1CCCCC1,true
CCCCC=CCOC(=O)CC(C)C,false
CCCC(=O)OCCCC1CCCCC1,false
CC1CCOC(C1)C2=CC=CC=C2,false
CCCC(CCOC)S,false
CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC(C)C,false
CCCCC(C(C)CCC)O,false
CC(CCC=C(C)C)CC#N,false
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,false
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC,false
CC1COC(O1)(C)C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,false
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(CO)O)O)O)O)O)O)O)O,false
CCC(=O)OC1C=CC2C1C3CCC2C3,true
CC1(CCC=C2C1CCC(C2)C=O)C,false
CC(C)CCCCCCCCCCCCCCC(=O)O.C(C(COCC(CO)O)O)O,false
CCC1C(=O)C(=CO1)CO,false
CC#CC#CCC1=CC=CC=C1,false
CC1=C[C@H]2[C@@H](CC[C@@]([C@H]2CC1)(C)O)C(C)C,false
CC1=C[C@H]2[C@@H](CC[C@]([C@H]2CC1)(C)O)C(C)C,false
CC(=CCCC1=CCC[C@@H](C1)COC(=O)C)C,false
C[C@@H]1C[C@H]2CC(CO[C@@H]2C[C@@H]1C)(C)C,false
CCOC1=C(C=C(C=C1)C(OCC)OCC)OC,false
CC1=CC=C(C=C1)OCCOC,false
C=CCCCCCCCC=CCC#N,false
C1CCCCCC(=O)OCCCC(=O)CCCC1,false
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],false
C1CSCN1CCS,false
CC1=CC=C(O1)C(C)CC=O,true
CC1(C2CCC1(C(C2)OC(=O)CC3=CC=CC=C3)C)C,false
CCC(=O)OCCCC1CCCCC1,true
CC1(CC(=O)C2C(C1=O)(O2)C)C,false
CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC,false
CC(C)CC(=O)C(=O)[O-].[Na+],false
CCCCCCCCCCCCCCCCCCOCCOCCO,false
C1C(OCC(O1)(CO)O)(CO)O,false
C1C(=O)OC2=CC=CC=C2O1,false
CCCCCCOCC#N,false
C1(C(C(OC(C1O)O)C(=O)[O-])O)O.[Na+],false
CC1OCC2(CCC(=CC2)C)CO1,false
CC(C)(C)C1CCC2(CC1)CCC(=O)O2,false
CCCCCCOC(=O)/C=C/C(=O)OCCCCCC,false
CCCCCCCCOC(=O)/C=C/C1=CC=CC=C1,false
CC(CC/C=C(\C)/CCC=C(C)C)CCO,false
CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCCC(C)CCCC(C)CCCC(C)C,false
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,false
C/C=C(\C)/COC(=O)/C(=C/C)/C,false
CC(=CCC/C(=C/CC1=C(C=C2C(=C1)C=CC(=O)O2)O)/C)C,true
C/C/1=C\CC/C(=C/CC(=C(C)C)CC1)/C,false
CC(=CCC/C(=C/CC[C@@](C)(C=C)O)/C)C,false
CC/C=C\C[C@@H]1[C@H](CCC1=O)CC(=O)OC,true
CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO,false
CCC/C=C(\C)/C(=O)O,true
CC/C=C/CC(=O)O,true
CCCCCCC/C=C/C(=O)O,true
C(CCCCO)CCC/C=C/CCCCCC(=O)O,false
CCCC/C=C/CCCCO,false
C/C=C/CCC=O,false
CCC/C=C/CC=O,false
CC/C=C/C=C/C=O,true
CCCCCC/C=C/CCC=O,false
C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H](O2)[C@@H]([C@H]9O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O,false
CC(C)[C@H]([C@H]([C@@H]([C@H](CC1CCCCC1)N)O)O)C(=O)O,false
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,false
CCCCCC/C=C\CC(=O)O,false
CCCCC/C=C\CCC(=O)O,false
C1=CC=C(C=C1)/C=C/CO,false
CC(=O)OC/C=C\C1=CC=CC=C1,false
CC(=O)CC(=O)C1=C(C=C(C=C1OC)OC)OC,false
CC(=CCC/C(=C\CCC(=C)C=C)/C)C,false
C/C/1=C\CCC(=C)/C=C/[C@@H](CC1)C(C)C,false
C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(=C)C,false
C/C=C/C1=CC(=C(C(=C1)OC)OC)OC,false
CC(=CCC/C(=C\CCC(C)(C=C)O)/C)C,false
CC/C=C/CC/C=C/CO,false
CC(=C)CC/C=C(\C)/C=C,true
C1=CC=C(C=C1)CCCOC(=O)/C=C/C2=CC=CC=C2,false
C[C@H]1CC[C@H](CC2=C1C(=O)C[C@@H]2C)C(=C)C,false
C/C/1=C/CCC(=C)C2CC(C2CC1)(C)C,false
C/C=C(\C)/C(=O)OC,false
CC1=CSC(=N1)C(=O)C,false
CC[C@H]1CCC(=O)O1,false
CCC[C@H]1CCC(=O)O1,true
CC/C=C\CC1CCCC(=O)O1,true
CC/C=C\C/C=C\C/C=C\CCCCCC=C,false
CCC/C=C\CCC(=O)OC,true
CC/C=C\C/C=C\CC=O,false
CC/C=C\CCCCOC(=O)C,true
CC/C=C/CC(=O)C=C,false
CC/C=C/C=C/C(=O)C,true
C/C=C/C1=CC(=C(C(=C1)OC)O)OC,false
C/C=C/C=C\CC/C=C/C(=O)NCC(C)C,true
CC(=CCC/C(=C\COC=O)/C)C,true
CC(C)C1=CC=C(C=C1)/C=C/C=O,false
CCCCCCC1=CC=C(C=C1)/C=C/C(OC)OC,false
COC1=C(C=CC(=C1)CC=C)OC(=O)/C=C/C2=CC=CC=C2,false
CCCCCCCCCCCCCCCCCC(=O)O[C@@]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO,false
CCOC(C)OCC(C)OC(C)OCC,true
CCOC(C)OCC(COC(C)OCC)OC(C)OCC,true
CCCC/C=C/CCCC(=O)O,false
CCC/C=C/CCCCC(=O)O,false
CC1CCC(C(C1)OCC(CO)O)C(C)C,true
CCCCC/C=C\CCC=O,false
CCCCC/C=C(/CCCC)\C=O,true
CCCCCC/C=C/C=C/CO,false
CCCCC/C=C\CCCO,true
CC/C=C\CC(=O)OC,true
COC/C=C/CCCC=C,true
CCCCCC/C=C/C#N,false
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,false
CCCC/C=C\CCCCCCCCCCCCOC(=O)C,false
CC/C=C\CCCCCOC(=O)C,false
CC(=CCC/C(=C/CCC(C)(C=C)OC(=O)C)/C)C,false
CCCC/C=C\CCCCCCOC(=O)C,true
CC1=C(C(CCC1=O)(C)C)/C=C/C(=O)C,false
CC/C=C\CCOC,true
CCCC/C=C\CCCCCCCCCC=O,false
CCCC/C=C\CCCCCCCCCCCC=O,false
CCCCCCCC/C=C\CCCCCCCC(=O)OC,false
CCCC/C=C\CCO,false
CCCCCCC/C=C/CO,false
CCCCCCCCCCCCC/C=C\CCCCCCCC,false
CCCC/C=C\CCCCO,false
CC/C=C\CCOC(=O)OC,false
C/C=C/C(=O)OCC(C)C,true
CCC(=O)/C=C/C,false
CC(=CCC/C(=C/COC)/C)C,false
CC(=CCC/C(=C/CCC=O)/C)C,false
CC(=CCC/C(=C\C(=O)OC)/C)C,true
C/C=C/C(=O)OC1CCCCC1,true
CC(C)CCCC(C)CCCC(C)CCC/C(=C/CO)/C,false
CC/C=C\CCOC(C)OCC,true
CCOC(C)OC/C=C(\C)/CCC=C(C)C,false
CC/C=C\C=C\C=C,false
CCCCCCC#CC(=O)OCC/C=C\CC,false
CCC/C=C/C(=O)OCC/C=C\CC,true
CCCCC(=O)OCC/C=C\CC,true
CCCCCC#CC(=O)OCC/C=C\CC,false
CC/C=C\CCOC(=O)/C=C/C1=CC=CC=C1,false
C/C=C(\C)/C(=O)OC(C)C,false
CCCCCC/C=C/C(=O)OC,true
CC/C=C/SC,false
CCCOC(=O)/C=C/C=C/C,true
CCOC(=O)/C=C/SC,false
CCOC(=O)/C=C\SC,false
CC1=C(C(CCC1)(C)C)C/C=C(\C)/C=O,false
CC1=CC(=O)CC(C1/C=C/C(C)O)(C)C,false
C/C(=C\C1=CC=CC=C1)/C(=O)C,true
CC1CC=C(C(C1(C)C)/C=C/C(=O)C)C,false
CC/C=C\CCOC(=O)C1=CC=CC=C1O,false
CCC(=O)/C(=C/C1=C(CCCC1(C)C)C)/C,false
CC1=CCCC(C1/C=C(\C)/C(=O)C)(C)C,true
C/C(=C\C1=CC=CC=C1)/C=O,false
CCOC(=O)/C(=C/C1=CC=CC=C1)/C(=O)C,true
CC1=CCCC(C1/C=C/C(=O)C(C)C)(C)C,false
CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC,false
CC(=O)O/C=C\C1=CC=CC=C1,true
C/C(=C/C1=CC=CC=C1)/C#N,false
[B-]1(OO[B-](OO1)(O)O)(O)O.[Na+].[Na+],false
[C],false
C[C@@H](C=O)[C@@H]1CC[C@@](O1)(C)C=C,false
C(=O)(N)/N=N/C(=O)N,false
CCCCOC(=O)C/C=C/C,false
CCC/C=C(\C#N)/C1=CC=CC=C1,false
CCCCC/C=C/C=C/C(=O)OC,true
COC(=O)OC1CCC/C=C\CC1,true
CC(CCCC1=CC=CC=C1)CO,false
CC(CC1=CC=CC=C1)(C=C)C#N,false
CC1(CCCCC1(C)O)C,false
CCC(=O)/C=C/C1C(C=CCC1(C)C)C,false
CCOC(=O)CCCSC,false
CCCC/C(=C\C)/C=O,false
CCCCCCC(CCCCCCCCCCC(=O)OCC(CC)CCCC)O,false
CC1=CCCC(C1/C=C/C2(C(O2)C(=O)OC)C)(C)C,true
C[C@H]1CC[C@@H]([C@@H]1C(=O)O)[C@@H](C)C=O,false
CC(CC/C=C(\C)/CCC=C(C)C)OC(=O)C,false
CC(=CCC/C(=C/COC(=O)/C=C/C1=CC=CC=C1)/C)C,false
CCCCCCCC/C=C/CCCCCCCC(=O)N(C)CC(=O)O,false
CC1CCOC(O1)/C=C/C2=CC=CC=C2,false
CC(C)/C=C/C=O,false
C1CCCCC2COCC2/C=C\CCC1,false
C/C=C/C=C/COC(=O)C(C)C,true
CCCCC/C(=C/C1=CC=CC=C1)/CO,true
OP(=O)(O)[O-].OP(=O)(O)[O-].[Mg+2],false
[NH4+].[NH4+].[O-]S(=O)(=O)[O-],false
C/C(=C\C1=CC=CO1)/C=O,false
C1CC(OC1)COC(=O)/C=C/C2=CC=CC=C2,false
CC/C=C/1\C2=CC=CC=C2C(=O)O1,false
CC1CC(=CC(C1/C=C/C(=O)C)C)C,false
C[C@@]12CC[C@@H](C1(C)C)C[C@H]2O,false
CC(C)[C@@]12CC[C@@]([C@@H]1C2)(C)O,false
O=[Bi].Cl,false
CC/C=C\CC/C=C/C(OCC)OCC,false
C1CCCCCC(=O)CC/C=C\CCCC1,true
CC/C=C(\C)/COC(=O)C,true
CC(=CCC/C(=C/CS)/C)C,true
CCCCC/C=C/C(CC=C)O,false
CCOC(C)/C=C/C1C(=CCCC1(C)C)C,true
C/C=C(\C)/C(=O)OCC=C(C)C,true
CC/C=C/CCOC(CC)OC,false
CCC(=O)OC/C=C/C=C/C,true
C/C(=C\C1=CC=CC=C1)/CO,false
CCOC(=O)CCCC=C,true
CC(=O)OCCC(C)(C)S,true
COC1=CC=C(C=C1)CC2CC2,false
CC1C2CCC(=CC2OC1=O)C,false
CCCCC/C=C\C=O,true
CCCCC/C=C\C=C\C=O,false
C[C@@H]1[C@@H]2C[C@@H](C2(C)C)CC1=O,false
CCC(C)COC(=O)/C(=C\C)/C,true
CC1=CCC(CC1)C(C)(C)S,false
C[C@]1(CC[C@@H](C(O1)(C)C)O)C=C,false
C[C@]1(CC[C@H](C(O1)(C)C)O)C=C,false
C[C@@]1(CC[C@H]2C[C@@H]1C2(C)C)O,false
CCCCCC(C(=O)C)O,false
CC/C=C/CC(C=C)O,false
C[C@]1(CC[C@@H](O1)C(C)(C)O)C=C,false
C[C@@]1(CC[C@H](C(O1)(C)C)O)C=C,false
CC1=C(C(=O)CC1(C)C)O,false
CC1=C(C(=C(C=C1)C)/C=C/C(=O)C)C,false
CC1=C(OC=C1)CC2C(O2)(C)C,false
CC(=CC/C=C(\C)/CC=O)C,false
CC(=O)C(CC1=CC=CC=C1)O,true
CC(CC(=O)C)SC,false
CCCCCCC(=O)CCC=O,false
CCC(=O)C1=NCCS1,false
C1=CC=C(C=C1)/C=C\C=O,false
CC(=O)C1=CCCN1,false
CC(C)CC(=O)OC/C=C(/C)\CCC=C(C)C,true
C[C@H]1CC[C@H](C2=C1C=CC(=C2)C)C(C)C,false
CC[C@H](C)C(=O)OCC,true
CC1=CN=C(C(=N1)C)OC,false
CCCCC/C=C\C=C/C=O,false
CCCC/C=C\C(=O)C,false
CC1=CN=C(C(=N1)C)C=C,false
CCCC/C=C\C=C\C=O,false
CC1=CC[C@H]2C[C@@H]1[C@]2(C)CCC=C(C)C,false
CC(CC(C)(C)S)O,false
CC/C=C\CC(=O)C=C,false
CCOC(=O)C(CC1=CC=CC=C1)O,false
CCCCC/C=C\CCCCC=O,false
CC/C=C\CC(C=C)O,false
CC(=O)CSC,false
CC1=C2C[C@@H](CC[C@@]2(CCC1)C)C(C)(C)O,false
CCCCC/C=C\CC/C=C/C=O,false
CC(CCOC(=O)C)S,true
CCCCC(CCOC(=O)C)S,true
CCC(C(C)CO)S,false
C[C@@H]1CC[C@@H]2[C@]13CC=C([C@H](C3)C2(C)C)C,false
CCC1=NC(=CN=C1C=C)C,false
CC(=C)[C@H]1CC[C@@]([C@H](C1)C(=C)C)(C)C=C,false
C[C@@]1(CC[C@@H](O1)C(C)(C)O)C=C,false
CC1=C2C[C@@H](CC[C@]2(CCC1)C)C(C)(C)O,false
CC1(CCCC2(C3C1[C@@H](C2(CC3)C)O)C)C,false
C[C@H]1CC[C@H](C(=O)C1)C(C)C,false
CC1=CC[C@@H](CC1=O)C(C)C,false
CCC/C=C\CCCCC=O,false
C/C=C(/C)\C(=O)OCCC1=CC=CC=C1,false
C/C=C(/C)\C(=O)OC/C=C/C1=CC=CC=C1,false
CCCCCC#C/C=C/C=C,true
CC/C(=C/CCC(C)(C=C)O)/C,false
CC(C)CCOC(=O)/C=C(\C)/CCC=C(C)C,false
C(C(=O)O)C(CC(=O)O)(C(=O)O)O.N,false
C1=CC=C(C=C1)/C(=C\C2=CC=CO2)/C=O,false
C1CCCCCC(=O)OCC/C=C/CCCC1,false
CC(=CCC/C(=C/COC(=O)C(=C(C)C)C)/C)C,true
CCOC/C=C(/C)\CCC=C(C)C,false
C/C=C\C(=O)C1C(=CCCC1(C)C)C,true
CC/C=C\CCCCCCC=O,false
CC(C)C/C(=C/CC/C(=C/C=O)/C)/C,true
C/C/1=C\CCC2(C(O2)CC/C(=C/CC1)/C)C,false
CC1=C(C(CCC1)(C)C)/C=C/C(C)(C=C)O,false
CC1=CCC(C1(C)C)C/C=C(\C)/C(=O)C,false
CCC(C)CCOC(=O)/C(=C\C)/C,false
CCCOC(=O)/C(=C\C)/C,true
CCCCCC/C(=C\C1=CC=CC=C1)/C=NC2=CC=CC=C2C(=O)OC,false
CCCCCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,false
CCC(/C(=C/C1(CC2CC1C=C2)C)/C)O,false
CC/C=C\CC(OC)OC,true
CC1=CCC(C1(C)C)C/C=C(\C)/C(C)O,false
CC1=CCCC(C1C/C=C(\C)/C=O)(C)C,false
CC/C=C\CCCCC(OC)OC,true
CC(CCC=C(C)C)CCOC(=O)/C=C/C1=CC=CC=C1,false
CC1=CCCC(C1/C=C/C(=O)CC(C)C)(C)C,false
CC/C=C\CC/C=C/C#N,false
CCCCC/C=C/C(CC=C)OC(=O)C,false
CCC(C)(CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,false
CC(CC/C=C(\C)/CCC=O)C=C,false
CC\1CC(=O)CCCCCCCCCC/C=C1,false
C/C/1=C/CC/C(=C\C/C=C(\C(CC1)C(=O)C)/C)/C,false
CC1=CCC(C1(C)C)C/C=C(\C)/CO,false
CC/C(=C\CC1CC=C(C1(C)C)C)/CO,false
C1CC2C(C1)C\3CC2C/C3=C\CCC=O,false
C1=CC(=C(C=C1/C=C/C(=O)O[C@H]([C@H](C(=O)O)O)C(=O)O)O)O,false
C/C=C/C(=O)OC(C)CC(C)C,true
CCCCCC(/C(=C/CC)/C)O,true
CCC(=O)/C(=C/C1C(=CCCC1(C)C)C)/C,false
CC(=CCC/C(=C/COC/C=C(/CCC=C(C)C)\C)/C)C,false
CC1(C/C=C\CC/C=C\CCC2C1(O2)C)C,false
CCCC/C=C/CCCC(=O)OC(CCCC)CCCCC(=O)O,true
CCCCC(CCCCC(=O)O)OC(=O)CCCC/C=C/CCC,true
CCCCC/C=C\CCC(OCC)OCC,false
COC(=O)C1=CC=CC=C1N=C/C=C/C2=CC=CC=C2,false
C/C(=C/CC[C@@]1(C2C[C@H]3C1([C@H]3C2)C)C)/COC(=O)C,false
CCCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,false
CC1=CC=CC=C1C(O)O.C(C(CO)O)O,true
CC(C)C1CCC2(CC1)CCC(=O)O2,false
COC1=C(C=CC(=C1)C=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,false
CCOC1=C(C=CC(=C1)COC)O,false
CC1(CCCC(C1)C(=O)CCC=C)C,true
CC1=CC/C(=C(\C)/CCC=O)/CC1,false
CC/C=C/CC/C=C/C#N,false
CC1=CCC(C1(C)C)/C=C/C(C)C(C)O,false
C1CCCCCC(=O)CCC/C=C/CCCC1,false
C[C@@H]1CC[C@H](C2=C(C[C@H]([C@H]12)OC(=O)C)C)/C=C(\C)/C(=O)O,false
CCC(C)(/C=C/C=C(C)C)O,false
C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,false
CCCCCCC[C@H]1CCCC(=O)O1,true
CCCCC[C@H]1CCCC(=O)O1,true
C[C@H](CCC=C(C)C)CCOC(=O)C,false
CC[C@H](C)N,false
[O-2].[Ca+2],false
COC1C(C(C(OC1C(=O)O)OC2C(C(C(OC2C(=O)O)OC)O)O)O)O,false
CC(=C)[C@@H]1CC[C@@]2([C@H](C1)O2)C,false
CCC[C@H]1CCO[C@H](S1)C,true
CC(=O)O[C@H]1C[C@@H]2CC[C@]1(C2(C)C)C,false
CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C2(C)C)C,false
C[C@@H](CC(=O)OC)O,true
CC[C@@H](C)C(=O)O,false
C[C@H](CCC1=CC=CC=C1)OC(=O)C,true
C[C@H](C1=CC=CC=C1)OC(=O)C,true
C[C@H]1CC[C@H](C(=O)C1)C(C)(C)S,false
C[C@@H]1CC[C@@H](C(=O)C1)C(C)(C)S,true
CCC[C@@H](CCO)SC,false
CC[C@@H](C)C=O,false
CC[C@H](C)C=O,true
CCCCC[C@@H](C)O,true
CSCC[C@@H](C(=O)NCC(=O)O)N,false
CCCC[C@@H](C)O,false
CCCCCC[C@H](C=C)O,true
C1[C@H](SC[C@H](S1)O)O,false
CCCC[C@H](C)CCC(=O)O,false
CCCC[C@H](CC)O,false
C[C@@H](CCC=C(C)C)CCOC(=O)C,true
CCCCOC(=O)[C@H](C)O,true
CC(=CCC[C@@](C)(C=C)OC(=O)C)C,false
CCC[C@@H](C)O,false
CCCCCC[C@@H](C=C)O,false
CCCCCC[C@H]1CCC(=O)O1,true
C[C@H]1CC[C@@H]([C@@H](C1)O)C(=C)C,false
C[C@H]1CC[C@H]([C@@H](C1)O)C(=C)C,false
C[C@H]1CCC(=O)O1,false
C1[C@@H](SC[C@@H](S1)O)O,false
C1[C@@H](SC[C@H](S1)O)O,false
C[C@@H]1CCO[C@H](C1)C=C(C)C,false
CC[C@@H](C)C(=O)OCC,true
C[C@@H]1CCCCCCCCCCCCC(=O)C1,false
CCC[C@@H](CCO)S,true
CCC[C@H](CCO)S,false
C[C@H]1CCC2=C(C1)OC=C2C,false
CC[C@@H]1CCC(=O)O1,false
C[C@H]1CC(=O)C=C2[C@@]1(C[C@H](CC2)C(=C)C)C,false
CC[C@H](C)C(=O)/C=C/C,false
CC(=C)[C@H]1CC[C@@]2([C@H](C1)O2)C,false
CCCCCC/C(=N/O)/C,false
CCC[C@](C)(CCO)S,false
C=CCSC[C@@H](C(=O)O)N,false
CC1C2=C(C=C(C=C2)C)OC1=O,false
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],false
CC(C)C(=O)C(C)(C)CC=C(C)C,false
CCCC(=O)OC(C)C(=O)OCC,true
CC(CO)C1CCCCCCCCCCC1,false
CCOC(=O)CC(C)S,false
CC1C/C=C/CCCCCCCCCC(=O)C1,false
C[C@@H]1CC[C@H]([C@@H](C1)OCC(C)(CO)O)C(C)C,false
C/C=C/C(=O)C1C(=C)CCCC1(C)C,true
C1CCCC/C=C/CCCOC(=O)CCCC1,false
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COCC(CO)O)O,false
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H]([C@@H]1[C@@H]([C@H](CO1)O)O)O,false
CC(=CCCC1(CCC(=O)O1)C)C,true
CCCCCCOC(=O)CC(C)S,true
[O-2].[O-2].[O-2].[Al+3].[Al+3],false
CCCC[C@@H]1C2=CC=CC=C2C(=O)O1,false
CC1([C@@H]2C[C@H]1C(=C)C(=O)C2)C,false
CC1C(=O)C2=CC=CC=C2C1(C)C,false
CCCCCCCCCCCCOC(=O)CC(C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],false
CC(C)C(C)CCC(C)(C)O,true
CC1CCC(C(C1)C(=O)NC2CC2)C(C)C,false
C(=C/C(=O)O)\C(=O)O.[Na+],false
CC1CCC(C(C1)OC(=O)OCC(C)O)C(C)C,false
C(C[C@@H](C(=O)O)N)CN.C([C@@H](C(=O)O)N)C(=O)O,false
CC1([C@@H]2CCC(=C)[C@H]1C2)C,false
CCCCC(CC)COC(=O)CCCCCCCCCCCCCCC(C)C,false
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,false
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COCC(COCC(COC(=O)CCCCCCCCCCCCCCC(C)C)O)O)O,false
C[C@@H]1[C@H]2C[C@H](C2(C)C)CC1=O,false
CC1=C[C@H]2[C@@H](CC[C@@]([C@@H]2CC1)(C)O)C(C)C,false
CC(=C1CC[C@]2(CCCC(=C)[C@@H]2C1)C)C,false
CCCCCC1=CCC(=O)O1,true
C[C@H]1[C@@H]2CCC(=C[C@@H]2OC1=O)C,false
CCCCC1CC(C(=O)O1)C(=O)C,false
CC1=CCC[C@]2([C@H]1C[C@@H](CC2)C(=C)C)C,false
C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CCO3)C)(C)C,false
CC1([C@@H]2CC[C@@]3(C2)[C@@H](C1=C)CCC3=O)C,false
CCOC(=O)CC1CCC=C1,true
CC1=CC[C@H](CC1)C(C)(C)S,false
C[C@H]1CCC=C([C@]12CC[C@H](C2)C(C)(C)O)C,false
CSCC=O,false
CC(=CCC[C@@]1([C@H]2CC[C@H](C2)C1=C)C)C,false
C[C@@H]1CC[C@H]2[C@@H]1[C@H]3[C@H](C3(C)C)CCC2=C,false
CCOC(=O)[C@@H](CC(C)C)O,true
CC(C)CC(=O)C(C)O,false
CC1([C@@H]2C[C@H]1C(=C)[C@@H](C2)O)C,false
CC(=C)[C@H]1CCC2(C(C1)O2)C,false
C[C@H]1CC[C@@]2([C@@]3([C@H]1C[C@H](C2(C)C)CC3)C)O,false
COC(=O)CC/C=C/CC=C,true
C([C@@H]([C@@H]1C(=C(C(=O)O1)OP(=O)([O-])[O-])[O-])O)O.[Na+].[Na+].[Na+],false
CC1=C2CC[C@H](CC2=C(C=C1)C)C(C)(C)O,false
C[C@H]1C(=O)C(=C(O1)C)O,false
CC1=CC[C@@H](CC1)C(=C)CO,false
C/C=C/C(=O)/C(=C(/C)\C(C)C)/C,true
CC/C=C\CCCCOC(=O)CC,false
C[C@@]12CC[C@@H](C1(C)C)C[C@@]2(C)O,false
CC(C)CCC1=CC2=C(C=C1)OCC(=O)CO2,false
CCCCCC(=O)OC(C)CO,true
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],false
CCCC[C@@H]1[C@H](CC(=O)O1)C,false
CCCCCC1OC(C(O1)C)C,false
C/C(=C/CC[C@@]1(C2C[C@H]3C1([C@H]3C2)C)C)/CO,false
C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)OC,false
CCCC[C@H]1[C@H](CC(=O)O1)C,false
CC1(CCCC(=C)C1C(=O)OC)C,true
CCCCCC1CCOC(O1)C,false
CCCC[C@H]1C2=CC=CC=C2C(=O)O1,false
CC[C@H](C)CCC(=O)O,false
CC1(CCC=C2[C@@]13CC[C@@H](C3)C2(C)C)C,false
CCOC1=C(C=CC(=C1)C=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,false
COC1=C(C=C(C=C1)C2CCC3=C(O2)C=C(C=C3)O)O,false
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CCC(=O)O)C(C)C,false
CCCC(C)(CO)S,false
CC(=O)CC[C@@H]1C(=C)CCCC1(C)C,false
CCOC1CCCCCCCCCCC1,false
CC1CCC(C2(C1)OC(C(=O)O2)C)C(C)C,false
C[C@@H]1CC[C@H]([C@@H](C1)C(=O)NC2=CC=C(C=C2)OC)C(C)C,false
C[C@@H]1CC[C@H]([C@H]2[C@]13[C@@H]2[C@@](CC3)(C)O)C(C)C,false
CC/C=C\CC/C=C/C(=O)NCC,false
C[C@@H]1C2=C(CCCC2(C)C)CC[C@]1(C)C(=O)C,false
C[C@]12CCCC([C@@H]1CCC(=C)[C@@H]2CCC(=C)C=C)(C)C,false
CC/C=C\CCC1(CCC(=O)O1)C,false
CCCCCC/C=C\CCCCC(=O)C,true
CC1=CC2=C(CC(C2)(C)CO)C=C1,false
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CC(=O)C)C(C)C,false
